Country,Foodname,Measure,Year,Value
RUS,RICE,TONNE_HA,1995,2.1387925
RUS,RICE,TONNE_HA,1996,1.6549745
RUS,RICE,TONNE_HA,1997,1.5584046
RUS,RICE,TONNE_HA,1998,2.0270126
RUS,RICE,TONNE_HA,1999,1.824695
RUS,RICE,TONNE_HA,2000,2.3279452
RUS,RICE,TONNE_HA,2001,2.3279424
RUS,RICE,TONNE_HA,2002,2.5121446
RUS,RICE,TONNE_HA,2003,2.1234746
RUS,RICE,TONNE_HA,2004,2.5137894
RUS,RICE,TONNE_HA,2005,2.805596
RUS,RICE,TONNE_HA,2006,2.9293342
RUS,RICE,TONNE_HA,2007,3.0121212
RUS,RICE,TONNE_HA,2008,3.0765376
RUS,RICE,TONNE_HA,2009,3.4308226
RUS,RICE,TONNE_HA,2010,3.5225835
RUS,RICE,TONNE_HA,2011,3.3980944
RUS,RICE,TONNE_HA,2012,3.6622338
RUS,RICE,TONNE_HA,2013,3.2993562
RUS,RICE,TONNE_HA,2014,3.578941
RUS,RICE,TONNE_HA,2015,3.698515
RUS,RICE,TONNE_HA,2016,3.7417073
RUS,RICE,TONNE_HA,2017,3.6796298
RUS,RICE,TONNE_HA,2018,3.7028232
RUS,RICE,TONNE_HA,2019,3.7271976
RUS,RICE,TONNE_HA,2020,3.7555394
RUS,RICE,TONNE_HA,2021,3.7808785
RUS,RICE,TONNE_HA,2022,3.807939
RUS,RICE,TONNE_HA,2023,3.8340783
RUS,WHEAT,TONNE_HA,1990,2.0457087
RUS,WHEAT,TONNE_HA,1991,1.6801667
RUS,WHEAT,TONNE_HA,1992,1.9011147
RUS,WHEAT,TONNE_HA,1993,1.7654483
RUS,WHEAT,TONNE_HA,1994,1.4478688
RUS,WHEAT,TONNE_HA,1995,1.2597127
RUS,WHEAT,TONNE_HA,1996,1.354311
RUS,WHEAT,TONNE_HA,1997,1.6976947
RUS,WHEAT,TONNE_HA,1998,1.0342401
RUS,WHEAT,TONNE_HA,1999,1.3464057
RUS,WHEAT,TONNE_HA,2000,1.485091
RUS,WHEAT,TONNE_HA,2001,1.9775424
RUS,WHEAT,TONNE_HA,2002,1.9726485
RUS,WHEAT,TONNE_HA,2003,1.5395296
RUS,WHEAT,TONNE_HA,2004,1.8928326
RUS,WHEAT,TONNE_HA,2005,1.8788841
RUS,WHEAT,TONNE_HA,2006,1.9042462
RUS,WHEAT,TONNE_HA,2007,2.0247712
RUS,WHEAT,TONNE_HA,2008,2.3942153
RUS,WHEAT,TONNE_HA,2009,2.1513693
RUS,WHEAT,TONNE_HA,2010,1.5596889
RUS,WHEAT,TONNE_HA,2011,2.1901164
RUS,WHEAT,TONNE_HA,2012,1.4683899
RUS,WHEAT,TONNE_HA,2013,2.08364
RUS,WHEAT,TONNE_HA,2014,2.383197
RUS,WHEAT,TONNE_HA,2015,2.4152138
RUS,WHEAT,TONNE_HA,2016,2.6425993
RUS,WHEAT,TONNE_HA,2017,2.4803367
RUS,WHEAT,TONNE_HA,2018,2.4965158
RUS,WHEAT,TONNE_HA,2019,2.509473
RUS,WHEAT,TONNE_HA,2020,2.5251167
RUS,WHEAT,TONNE_HA,2021,2.541202
RUS,WHEAT,TONNE_HA,2022,2.5562623
RUS,WHEAT,TONNE_HA,2023,2.571242
SAU,RICE,TONNE_HA,1990,0.9988901
SAU,RICE,TONNE_HA,1991,0.9988901
SAU,RICE,TONNE_HA,1992,0.9988901
SAU,RICE,TONNE_HA,1993,0.9988901
SAU,RICE,TONNE_HA,1994,0.9988901
SAU,RICE,TONNE_HA,1995,0.9988901
SAU,RICE,TONNE_HA,1996,0.9988901
SAU,RICE,TONNE_HA,1997,0.9988901
SAU,RICE,TONNE_HA,1998,0.9988901
SAU,RICE,TONNE_HA,1999,0.9988901
SAU,RICE,TONNE_HA,2000,0.9988901
SAU,RICE,TONNE_HA,2001,0.9988901
SAU,RICE,TONNE_HA,2002,0.9988901
SAU,RICE,TONNE_HA,2003,0.9988901
SAU,RICE,TONNE_HA,2004,0.9988901
SAU,RICE,TONNE_HA,2005,0.9988901
SAU,RICE,TONNE_HA,2006,0.9988901
SAU,RICE,TONNE_HA,2007,0.9988901
SAU,RICE,TONNE_HA,2008,0.9988901
SAU,RICE,TONNE_HA,2009,0.9988901
SAU,RICE,TONNE_HA,2010,0.9988901
SAU,RICE,TONNE_HA,2011,0.9988901
SAU,RICE,TONNE_HA,2012,0.9988901
SAU,RICE,TONNE_HA,2013,0.9988901
SAU,RICE,TONNE_HA,2014,0.9988901
SAU,RICE,TONNE_HA,2015,0.9988901
SAU,RICE,TONNE_HA,2016,0.9988901
SAU,RICE,TONNE_HA,2017,1.044148
SAU,RICE,TONNE_HA,2018,1.0574312
SAU,RICE,TONNE_HA,2019,1.0730261
SAU,RICE,TONNE_HA,2020,1.0890851
SAU,RICE,TONNE_HA,2021,1.1049813
SAU,RICE,TONNE_HA,2022,1.1215518
SAU,RICE,TONNE_HA,2023,1.1379645
SAU,WHEAT,TONNE_HA,1990,4.6433206
SAU,WHEAT,TONNE_HA,1991,4.5033484
SAU,WHEAT,TONNE_HA,1992,4.4632034
SAU,WHEAT,TONNE_HA,1993,4.4895287
SAU,WHEAT,TONNE_HA,1994,4.546392
SAU,WHEAT,TONNE_HA,1995,4.4661245
SAU,WHEAT,TONNE_HA,1996,4.379562
SAU,WHEAT,TONNE_HA,1997,4.4540944
SAU,WHEAT,TONNE_HA,1998,4.503896
SAU,WHEAT,TONNE_HA,1999,4.2536383
SAU,WHEAT,TONNE_HA,2000,4.2649164
SAU,WHEAT,TONNE_HA,2001,4.9103775
SAU,WHEAT,TONNE_HA,2002,4.8817635
SAU,WHEAT,TONNE_HA,2003,4.8820114
SAU,WHEAT,TONNE_HA,2004,5.3078394
SAU,WHEAT,TONNE_HA,2005,5.415133
SAU,WHEAT,TONNE_HA,2006,5.619658
SAU,WHEAT,TONNE_HA,2007,5.6844444
SAU,WHEAT,TONNE_HA,2008,6.0920243
SAU,WHEAT,TONNE_HA,2009,5.877551
SAU,WHEAT,TONNE_HA,2010,6.745
SAU,WHEAT,TONNE_HA,2011,5.3818183
SAU,WHEAT,TONNE_HA,2012,5.7777777
SAU,WHEAT,TONNE_HA,2013,5
SAU,WHEAT,TONNE_HA,2014,4.1666665
SAU,WHEAT,TONNE_HA,2015,0.25
SAU,WHEAT,TONNE_HA,2016,0.083333336
SAU,WHEAT,TONNE_HA,2017,0.08299999
SAU,WHEAT,TONNE_HA,2018,0.08304519
SAU,WHEAT,TONNE_HA,2019,0.0829822
SAU,WHEAT,TONNE_HA,2020,0.08300154
SAU,WHEAT,TONNE_HA,2021,0.083032675
SAU,WHEAT,TONNE_HA,2022,0.08302643
SAU,WHEAT,TONNE_HA,2023,0.08301632
ZAF,RICE,TONNE_HA,1990,1.9999999
ZAF,RICE,TONNE_HA,1991,1.9999999
ZAF,RICE,TONNE_HA,1992,1.9999999
ZAF,RICE,TONNE_HA,1993,1.9999998
ZAF,RICE,TONNE_HA,1994,1.9999999
ZAF,RICE,TONNE_HA,1995,1.9999999
ZAF,RICE,TONNE_HA,1996,1.9999999
ZAF,RICE,TONNE_HA,1997,1.9999998
ZAF,RICE,TONNE_HA,1998,1.9999998
ZAF,RICE,TONNE_HA,1999,2.001
ZAF,RICE,TONNE_HA,2000,2.0009997
ZAF,RICE,TONNE_HA,2001,2.0009997
ZAF,RICE,TONNE_HA,2002,2.0009997
ZAF,RICE,TONNE_HA,2003,2.0009997
ZAF,RICE,TONNE_HA,2004,2.0009997
ZAF,RICE,TONNE_HA,2005,2.0009997
ZAF,RICE,TONNE_HA,2006,2.0009997
ZAF,RICE,TONNE_HA,2007,2.0009997
ZAF,RICE,TONNE_HA,2008,2.001
ZAF,RICE,TONNE_HA,2009,2.0009997
ZAF,RICE,TONNE_HA,2010,2.001
ZAF,RICE,TONNE_HA,2011,2.001
ZAF,RICE,TONNE_HA,2012,2.0009997
ZAF,RICE,TONNE_HA,2013,2.001
ZAF,RICE,TONNE_HA,2014,2.0009997
ZAF,RICE,TONNE_HA,2015,2.0009997
ZAF,RICE,TONNE_HA,2016,2.001
ZAF,RICE,TONNE_HA,2017,2.1202767
ZAF,RICE,TONNE_HA,2018,2.1466796
ZAF,RICE,TONNE_HA,2019,2.17785
ZAF,RICE,TONNE_HA,2020,2.2096686
ZAF,RICE,TONNE_HA,2021,2.2412386
ZAF,RICE,TONNE_HA,2022,2.2744138
ZAF,RICE,TONNE_HA,2023,2.3068411
ZAF,WHEAT,TONNE_HA,1990,1.0934101
ZAF,WHEAT,TONNE_HA,1991,1.4916434
ZAF,WHEAT,TONNE_HA,1992,1.7653333
ZAF,WHEAT,TONNE_HA,1993,1.8455814
ZAF,WHEAT,TONNE_HA,1994,1.7557251
ZAF,WHEAT,TONNE_HA,1995,1.4504769
ZAF,WHEAT,TONNE_HA,1996,2.0958269
ZAF,WHEAT,TONNE_HA,1997,1.7575977
ZAF,WHEAT,TONNE_HA,1998,2.5294118
ZAF,WHEAT,TONNE_HA,1999,2.402507
ZAF,WHEAT,TONNE_HA,2000,2.8430912
ZAF,WHEAT,TONNE_HA,2001,2.6110532
ZAF,WHEAT,TONNE_HA,2002,2.5908608
ZAF,WHEAT,TONNE_HA,2003,2.0681818
ZAF,WHEAT,TONNE_HA,2004,2.0240965
ZAF,WHEAT,TONNE_HA,2005,2.3664596
ZAF,WHEAT,TONNE_HA,2006,2.751634
ZAF,WHEAT,TONNE_HA,2007,3.0142405
ZAF,WHEAT,TONNE_HA,2008,2.9037433
ZAF,WHEAT,TONNE_HA,2009,3.059098
ZAF,WHEAT,TONNE_HA,2010,2.5734768
ZAF,WHEAT,TONNE_HA,2011,3.3289235
ZAF,WHEAT,TONNE_HA,2012,3.606526
ZAF,WHEAT,TONNE_HA,2013,3.6414728
ZAF,WHEAT,TONNE_HA,2014,3.6799164
ZAF,WHEAT,TONNE_HA,2015,2.945122
ZAF,WHEAT,TONNE_HA,2016,3.6725676
ZAF,WHEAT,TONNE_HA,2017,3.646289
ZAF,WHEAT,TONNE_HA,2018,3.6953669
ZAF,WHEAT,TONNE_HA,2019,3.7465143
ZAF,WHEAT,TONNE_HA,2020,3.7998297
ZAF,WHEAT,TONNE_HA,2021,3.853844
ZAF,WHEAT,TONNE_HA,2022,3.9097478
ZAF,WHEAT,TONNE_HA,2023,3.9654293
SDN,RICE,TONNE_HA,1990,0.64
SDN,RICE,TONNE_HA,1991,0.6
SDN,RICE,TONNE_HA,1992,0.6
SDN,RICE,TONNE_HA,1993,0.6
SDN,RICE,TONNE_HA,1994,1.3
SDN,RICE,TONNE_HA,1995,0.65
SDN,RICE,TONNE_HA,1996,0.44827586
SDN,RICE,TONNE_HA,1997,0.4
SDN,RICE,TONNE_HA,1998,0.43750003
SDN,RICE,TONNE_HA,1999,0.83695656
SDN,RICE,TONNE_HA,2000,1.0181818
SDN,RICE,TONNE_HA,2001,1.75
SDN,RICE,TONNE_HA,2002,2.625
SDN,RICE,TONNE_HA,2003,3.3775
SDN,RICE,TONNE_HA,2004,2.8197184
SDN,RICE,TONNE_HA,2005,3.4171052
SDN,RICE,TONNE_HA,2006,3.0302632
SDN,RICE,TONNE_HA,2007,3.1592104
SDN,RICE,TONNE_HA,2008,3.5666666
SDN,RICE,TONNE_HA,2009,3.2013333
SDN,RICE,TONNE_HA,2010,3.289079
SDN,RICE,TONNE_HA,2011,3.289079
SDN,RICE,TONNE_HA,2012,3.6363637
SDN,RICE,TONNE_HA,2013,3.6794872
SDN,RICE,TONNE_HA,2014,3.718077
SDN,RICE,TONNE_HA,2015,3.724359
SDN,RICE,TONNE_HA,2016,3.7625
SDN,RICE,TONNE_HA,2017,3.7334657
SDN,RICE,TONNE_HA,2018,3.7614512
SDN,RICE,TONNE_HA,2019,3.799445
SDN,RICE,TONNE_HA,2020,3.8385885
SDN,RICE,TONNE_HA,2021,3.8752427
SDN,RICE,TONNE_HA,2022,3.9159503
SDN,RICE,TONNE_HA,2023,3.9731147
SDN,WHEAT,TONNE_HA,1990,2.2742474
SDN,WHEAT,TONNE_HA,1991,2.4123988
SDN,WHEAT,TONNE_HA,1992,1.3810976
SDN,WHEAT,TONNE_HA,1993,1.3022599
SDN,WHEAT,TONNE_HA,1994,1.6115108
SDN,WHEAT,TONNE_HA,1995,1.7684563
SDN,WHEAT,TONNE_HA,1996,1.9513677
SDN,WHEAT,TONNE_HA,1997,2.1552346
SDN,WHEAT,TONNE_HA,1998,1.1914893
SDN,WHEAT,TONNE_HA,1999,2.326087
SDN,WHEAT,TONNE_HA,2000,2.7833333
SDN,WHEAT,TONNE_HA,2001,2.1293104
SDN,WHEAT,TONNE_HA,2002,2.8
SDN,WHEAT,TONNE_HA,2003,1.9644971
SDN,WHEAT,TONNE_HA,2004,2.4166667
SDN,WHEAT,TONNE_HA,2005,2.4615386
SDN,WHEAT,TONNE_HA,2006,2.1934426
SDN,WHEAT,TONNE_HA,2007,1.9120522
SDN,WHEAT,TONNE_HA,2008,1.5851852
SDN,WHEAT,TONNE_HA,2009,1.7148937
SDN,WHEAT,TONNE_HA,2010,1.4897959
SDN,WHEAT,TONNE_HA,2011,1.6281407
SDN,WHEAT,TONNE_HA,2012,2.12
SDN,WHEAT,TONNE_HA,2013,1.4170928
SDN,WHEAT,TONNE_HA,2014,1.996623
SDN,WHEAT,TONNE_HA,2015,2.0472775
SDN,WHEAT,TONNE_HA,2016,1.8995357
SDN,WHEAT,TONNE_HA,2017,1.8736775
SDN,WHEAT,TONNE_HA,2018,1.8926771
SDN,WHEAT,TONNE_HA,2019,1.9119936
SDN,WHEAT,TONNE_HA,2020,1.9332613
SDN,WHEAT,TONNE_HA,2021,1.9547169
SDN,WHEAT,TONNE_HA,2022,1.9800378
SDN,WHEAT,TONNE_HA,2023,2.0114157
TZA,RICE,TONNE_HA,1990,1.3904624
TZA,RICE,TONNE_HA,1991,1.1
TZA,RICE,TONNE_HA,1992,0.81726384
TZA,RICE,TONNE_HA,1993,1.1053051
TZA,RICE,TONNE_HA,1994,1.130595
TZA,RICE,TONNE_HA,1995,0.9832636
TZA,RICE,TONNE_HA,1996,1.1925
TZA,RICE,TONNE_HA,1997,0.8143508
TZA,RICE,TONNE_HA,1998,1.0328496
TZA,RICE,TONNE_HA,1999,1.0684744
TZA,RICE,TONNE_HA,2000,0.9833624
TZA,RICE,TONNE_HA,2001,1.3899975
TZA,RICE,TONNE_HA,2002,1.9643602
TZA,RICE,TONNE_HA,2003,1.3071494
TZA,RICE,TONNE_HA,2004,1.1789817
TZA,RICE,TONNE_HA,2005,1.1092929
TZA,RICE,TONNE_HA,2006,1.2702588
TZA,RICE,TONNE_HA,2007,1.5630287
TZA,RICE,TONNE_HA,2008,1.0249014
TZA,RICE,TONNE_HA,2009,1.0769861
TZA,RICE,TONNE_HA,2010,1.5159421
TZA,RICE,TONNE_HA,2011,1.305633
TZA,RICE,TONNE_HA,2012,1.4635978
TZA,RICE,TONNE_HA,2013,1.5368092
TZA,RICE,TONNE_HA,2014,1.7797931
TZA,RICE,TONNE_HA,2015,1.6777518
TZA,RICE,TONNE_HA,2016,1.7145
TZA,RICE,TONNE_HA,2017,1.7165623
TZA,RICE,TONNE_HA,2018,1.7328929
TZA,RICE,TONNE_HA,2019,1.7498195
TZA,RICE,TONNE_HA,2020,1.7681415
TZA,RICE,TONNE_HA,2021,1.7853882
TZA,RICE,TONNE_HA,2022,1.8035008
TZA,RICE,TONNE_HA,2023,1.8213184
TZA,WHEAT,TONNE_HA,1990,1.68
TZA,WHEAT,TONNE_HA,1991,1.4772727
TZA,WHEAT,TONNE_HA,1992,1.3409091
TZA,WHEAT,TONNE_HA,1993,1.2040817
TZA,WHEAT,TONNE_HA,1994,2.142857
TZA,WHEAT,TONNE_HA,1995,1.5272727
TZA,WHEAT,TONNE_HA,1996,1.3684211
TZA,WHEAT,TONNE_HA,1997,1.5
TZA,WHEAT,TONNE_HA,1998,1.6125
TZA,WHEAT,TONNE_HA,1999,1.4385965
TZA,WHEAT,TONNE_HA,2000,0.45833334
TZA,WHEAT,TONNE_HA,2001,1.5344827
TZA,WHEAT,TONNE_HA,2002,1.4
TZA,WHEAT,TONNE_HA,2003,0.9866667
TZA,WHEAT,TONNE_HA,2004,0.9710145
TZA,WHEAT,TONNE_HA,2005,1.0129032
TZA,WHEAT,TONNE_HA,2006,2.0676692
TZA,WHEAT,TONNE_HA,2007,1.0981432
TZA,WHEAT,TONNE_HA,2008,1.0046296
TZA,WHEAT,TONNE_HA,2009,0.5520778
TZA,WHEAT,TONNE_HA,2010,1.1444037
TZA,WHEAT,TONNE_HA,2011,1.033578
TZA,WHEAT,TONNE_HA,2012,0.9918033
TZA,WHEAT,TONNE_HA,2013,0.94545454
TZA,WHEAT,TONNE_HA,2014,1.67
TZA,WHEAT,TONNE_HA,2015,1
TZA,WHEAT,TONNE_HA,2016,1
TZA,WHEAT,TONNE_HA,2017,1.128116
TZA,WHEAT,TONNE_HA,2018,1.1463532
TZA,WHEAT,TONNE_HA,2019,1.1634187
TZA,WHEAT,TONNE_HA,2020,1.1817833
TZA,WHEAT,TONNE_HA,2021,1.2008101
TZA,WHEAT,TONNE_HA,2022,1.2204438
TZA,WHEAT,TONNE_HA,2023,1.2397157
THA,RICE,TONNE_HA,1990,1.2945594
THA,RICE,TONNE_HA,1991,1.4917486
THA,RICE,TONNE_HA,1992,1.4394214
THA,RICE,TONNE_HA,1993,1.439743
THA,RICE,TONNE_HA,1994,1.5571588
THA,RICE,TONNE_HA,1995,1.5993197
THA,RICE,TONNE_HA,1996,1.5953168
THA,RICE,TONNE_HA,1997,1.5746999
THA,RICE,TONNE_HA,1998,1.6006453
THA,RICE,TONNE_HA,1999,1.6050014
THA,RICE,TONNE_HA,2000,1.7297268
THA,RICE,TONNE_HA,2001,1.832939
THA,RICE,TONNE_HA,2002,1.9194846
THA,RICE,TONNE_HA,2003,1.9424268
THA,RICE,TONNE_HA,2004,1.9127315
THA,RICE,TONNE_HA,2005,1.984252
THA,RICE,TONNE_HA,2006,1.9531116
THA,RICE,TONNE_HA,2007,2.015163
THA,RICE,TONNE_HA,2008,1.9842031
THA,RICE,TONNE_HA,2009,1.9252671
THA,RICE,TONNE_HA,2010,1.9665551
THA,RICE,TONNE_HA,2011,2.1095748
THA,RICE,TONNE_HA,2012,2.1038723
THA,RICE,TONNE_HA,2013,2.0828865
THA,RICE,TONNE_HA,2014,1.9914169
THA,RICE,TONNE_HA,2015,1.9115502
THA,RICE,TONNE_HA,2016,1.9796346
THA,RICE,TONNE_HA,2017,2.1299999
THA,RICE,TONNE_HA,2018,2.166915
THA,RICE,TONNE_HA,2019,2.2048728
THA,RICE,TONNE_HA,2020,2.245802
THA,RICE,TONNE_HA,2021,2.2857795
THA,RICE,TONNE_HA,2022,2.3272839
THA,RICE,TONNE_HA,2023,2.368893
THA,WHEAT,TONNE_HA,1990,0.9988901
THA,WHEAT,TONNE_HA,1991,0.9988901
THA,WHEAT,TONNE_HA,1992,0.9988901
THA,WHEAT,TONNE_HA,1993,0.9988901
THA,WHEAT,TONNE_HA,1994,0.9988901
THA,WHEAT,TONNE_HA,1995,0.9988901
THA,WHEAT,TONNE_HA,1996,0.64545447
THA,WHEAT,TONNE_HA,1997,0.6516072
THA,WHEAT,TONNE_HA,1998,0.6391666
THA,WHEAT,TONNE_HA,1999,0.63252026
THA,WHEAT,TONNE_HA,2000,0.6546644
THA,WHEAT,TONNE_HA,2001,0.81799996
THA,WHEAT,TONNE_HA,2002,0.81364554
THA,WHEAT,TONNE_HA,2003,0.8277945
THA,WHEAT,TONNE_HA,2004,0.88410246
THA,WHEAT,TONNE_HA,2005,0.90918255
THA,WHEAT,TONNE_HA,2006,1.02459
THA,WHEAT,TONNE_HA,2007,1.0526828
THA,WHEAT,TONNE_HA,2008,1.0436468
THA,WHEAT,TONNE_HA,2009,1.0224298
THA,WHEAT,TONNE_HA,2010,1.037931
THA,WHEAT,TONNE_HA,2011,1.0529622
THA,WHEAT,TONNE_HA,2012,0.8695651
THA,WHEAT,TONNE_HA,2013,1.2499999
THA,WHEAT,TONNE_HA,2014,1.136752
THA,WHEAT,TONNE_HA,2015,1.136752
THA,WHEAT,TONNE_HA,2016,1.136752
THA,WHEAT,TONNE_HA,2017,1.1364957
THA,WHEAT,TONNE_HA,2018,1.1537111
THA,WHEAT,TONNE_HA,2019,1.1712549
THA,WHEAT,TONNE_HA,2020,1.1896877
THA,WHEAT,TONNE_HA,2021,1.2087498
THA,WHEAT,TONNE_HA,2022,1.2281181
THA,WHEAT,TONNE_HA,2023,1.247237
UKR,RICE,TONNE_HA,1990,0.9988901
UKR,RICE,TONNE_HA,1991,2.9565217
UKR,RICE,TONNE_HA,1992,2.5583334
UKR,RICE,TONNE_HA,1993,1.9739131
UKR,RICE,TONNE_HA,1994,2.3954546
UKR,RICE,TONNE_HA,1995,2.4272728
UKR,RICE,TONNE_HA,1996,2.3679655
UKR,RICE,TONNE_HA,1997,1.9288889
UKR,RICE,TONNE_HA,1998,2.3103333
UKR,RICE,TONNE_HA,1999,1.937032
UKR,RICE,TONNE_HA,2000,2.3932
UKR,RICE,TONNE_HA,2001,2.4244974
UKR,RICE,TONNE_HA,2002,2.6469474
UKR,RICE,TONNE_HA,2003,2.50125
UKR,RICE,TONNE_HA,2004,2.5176902
UKR,RICE,TONNE_HA,2005,2.8674767
UKR,RICE,TONNE_HA,2006,3.086814
UKR,RICE,TONNE_HA,2007,3.4140286
UKR,RICE,TONNE_HA,2008,3.3922675
UKR,RICE,TONNE_HA,2009,3.8903794
UKR,RICE,TONNE_HA,2010,3.404
UKR,RICE,TONNE_HA,2011,3.82849
UKR,RICE,TONNE_HA,2012,4.1312637
UKR,RICE,TONNE_HA,2013,3.999244
UKR,RICE,TONNE_HA,2014,3.328461
UKR,RICE,TONNE_HA,2015,3.5630343
UKR,RICE,TONNE_HA,2016,3.5427542
UKR,RICE,TONNE_HA,2017,3.9709916
UKR,RICE,TONNE_HA,2018,4.0025287
UKR,RICE,TONNE_HA,2019,4.0534573
UKR,RICE,TONNE_HA,2020,4.1067467
UKR,RICE,TONNE_HA,2021,4.1603093
UKR,RICE,TONNE_HA,2022,4.2162347
UKR,RICE,TONNE_HA,2023,4.2750196
UKR,WHEAT,TONNE_HA,1990,0.9988901
UKR,WHEAT,TONNE_HA,1991,4.076403
UKR,WHEAT,TONNE_HA,1992,3.0924222
UKR,WHEAT,TONNE_HA,1993,3.7822244
UKR,WHEAT,TONNE_HA,1994,3.0374835
UKR,WHEAT,TONNE_HA,1995,3.102756
UKR,WHEAT,TONNE_HA,1996,2.5458248
UKR,WHEAT,TONNE_HA,1997,2.9190352
UKR,WHEAT,TONNE_HA,1998,3.0136502
UKR,WHEAT,TONNE_HA,1999,2.5286582
UKR,WHEAT,TONNE_HA,2000,2.1355076
UKR,WHEAT,TONNE_HA,2001,3.1002762
UKR,WHEAT,TONNE_HA,2002,2.9268148
UKR,WHEAT,TONNE_HA,2003,1.3667426
UKR,WHEAT,TONNE_HA,2004,3.1102433
UKR,WHEAT,TONNE_HA,2005,2.8456855
UKR,WHEAT,TONNE_HA,2006,2.5307567
UKR,WHEAT,TONNE_HA,2007,2.3435216
UKR,WHEAT,TONNE_HA,2008,3.6697574
UKR,WHEAT,TONNE_HA,2009,3.0928934
UKR,WHEAT,TONNE_HA,2010,2.6815295
UKR,WHEAT,TONNE_HA,2011,3.3527105
UKR,WHEAT,TONNE_HA,2012,2.7994387
UKR,WHEAT,TONNE_HA,2013,3.3930855
UKR,WHEAT,TONNE_HA,2014,3.889355
UKR,WHEAT,TONNE_HA,2015,3.8789473
UKR,WHEAT,TONNE_HA,2016,4.2306566
UKR,WHEAT,TONNE_HA,2017,3.8799996
UKR,WHEAT,TONNE_HA,2018,3.9264755
UKR,WHEAT,TONNE_HA,2019,3.9683776
UKR,WHEAT,TONNE_HA,2020,4.015268
UKR,WHEAT,TONNE_HA,2021,4.0628133
UKR,WHEAT,TONNE_HA,2022,4.109087
UKR,WHEAT,TONNE_HA,2023,4.1558404
URY,RICE,TONNE_HA,1990,3.0783134
URY,RICE,TONNE_HA,1991,3.321818
URY,RICE,TONNE_HA,1992,3.3291438
URY,RICE,TONNE_HA,1993,3.6242647
URY,RICE,TONNE_HA,1994,3.4462686
URY,RICE,TONNE_HA,1995,3.8650684
URY,RICE,TONNE_HA,1996,4.5433335
URY,RICE,TONNE_HA,1997,4.623871
URY,RICE,TONNE_HA,1998,3.689567
URY,RICE,TONNE_HA,1999,4.467756
URY,RICE,TONNE_HA,2000,4.4686904
URY,RICE,TONNE_HA,2001,4.6918674
URY,RICE,TONNE_HA,2002,4.105181
URY,RICE,TONNE_HA,2003,4.1491494
URY,RICE,TONNE_HA,2004,4.7415237
URY,RICE,TONNE_HA,2005,4.689189
URY,RICE,TONNE_HA,2006,5.1083
URY,RICE,TONNE_HA,2007,5.5386047
URY,RICE,TONNE_HA,2008,5.5317883
URY,RICE,TONNE_HA,2009,5.6069694
URY,RICE,TONNE_HA,2010,4.966584
URY,RICE,TONNE_HA,2011,5.8979487
URY,RICE,TONNE_HA,2012,5.4950385
URY,RICE,TONNE_HA,2013,5.5168114
URY,RICE,TONNE_HA,2014,5.644797
URY,RICE,TONNE_HA,2015,6.0813317
URY,RICE,TONNE_HA,2016,5.6627417
URY,RICE,TONNE_HA,2017,6.05
URY,RICE,TONNE_HA,2018,6.1243196
URY,RICE,TONNE_HA,2019,6.201209
URY,RICE,TONNE_HA,2020,6.28579
URY,RICE,TONNE_HA,2021,6.365804
URY,RICE,TONNE_HA,2022,6.449633
URY,RICE,TONNE_HA,2023,6.532551
URY,WHEAT,TONNE_HA,1990,1.840708
URY,WHEAT,TONNE_HA,1991,1.6068376
URY,WHEAT,TONNE_HA,1992,2.295302
URY,WHEAT,TONNE_HA,1993,1.6
URY,WHEAT,TONNE_HA,1994,2.5631578
URY,WHEAT,TONNE_HA,1995,2.3392856
URY,WHEAT,TONNE_HA,1996,2.6
URY,WHEAT,TONNE_HA,1997,1.988189
URY,WHEAT,TONNE_HA,1998,2.896373
URY,WHEAT,TONNE_HA,1999,1.9591837
URY,WHEAT,TONNE_HA,2000,2.53125
URY,WHEAT,TONNE_HA,2001,1.152
URY,WHEAT,TONNE_HA,2002,1.5036496
URY,WHEAT,TONNE_HA,2003,2.7627118
URY,WHEAT,TONNE_HA,2004,2.9776537
URY,WHEAT,TONNE_HA,2005,2.948052
URY,WHEAT,TONNE_HA,2006,3.1658032
URY,WHEAT,TONNE_HA,2007,2.8218625
URY,WHEAT,TONNE_HA,2008,2.8508403
URY,WHEAT,TONNE_HA,2009,3.334539
URY,WHEAT,TONNE_HA,2010,3.2195544
URY,WHEAT,TONNE_HA,2011,3.3996627
URY,WHEAT,TONNE_HA,2012,2.1831112
URY,WHEAT,TONNE_HA,2013,3.317749
URY,WHEAT,TONNE_HA,2014,2.6970913
URY,WHEAT,TONNE_HA,2015,3.609394
URY,WHEAT,TONNE_HA,2016,3.852814
URY,WHEAT,TONNE_HA,2017,3.2530272
URY,WHEAT,TONNE_HA,2018,3.3082492
URY,WHEAT,TONNE_HA,2019,3.356904
URY,WHEAT,TONNE_HA,2020,3.4086764
URY,WHEAT,TONNE_HA,2021,3.4614909
URY,WHEAT,TONNE_HA,2022,3.5152042
URY,WHEAT,TONNE_HA,2023,3.5685303
VNM,RICE,TONNE_HA,1990,2.1219718
VNM,RICE,TONNE_HA,1991,2.0764556
VNM,RICE,TONNE_HA,1992,2.2240155
VNM,RICE,TONNE_HA,1993,2.322351
VNM,RICE,TONNE_HA,1994,2.378118
VNM,RICE,TONNE_HA,1995,2.4609814
VNM,RICE,TONNE_HA,1996,2.5138206
